信号,调制方式,信号带宽,载波频率,信号功率,信噪比,干扰,干扰方式,干扰带宽,干扰频率,干扰功率,误码率
信号3,6,2000,40,17.93918052,5,干扰687,1,2000,40,10.93918052,0.2172
信号3,6,2000,40,17.93918052,5,干扰688,1,2000,40,10.43918052,0.1846
信号3,6,2000,40,17.93918052,5,干扰689,1,2000,40,9.939180519,0.1526
信号3,6,2000,40,17.93918052,5,干扰690,1,2000,40,9.439180519,0.1297
信号3,6,2000,40,17.93918052,5,干扰691,1,2000,40,8.939180519,0.1088
信号3,6,2000,40,17.93918052,5,干扰692,1,2000,40,8.439180519,0.0805
信号3,6,2000,40,17.93918052,5,干扰693,1,2000,40,7.939180519,0.067
信号3,6,2000,40,17.93918052,5,干扰694,1,2000,40,7.439180519,0.0503
信号3,6,2000,40,17.93918052,5,干扰695,1,2000,40,6.939180519,0.0387
信号3,6,2000,40,17.93918052,5,干扰696,1,2000,40,6.439180519,0.0286
信号3,6,2000,40,17.93918052,5,干扰697,1,2000,40,5.939180519,0.0202
信号3,6,2000,40,17.93918052,5,干扰698,1,2000,40,5.439180519,0.0147
信号3,6,2000,40,17.93918052,5,干扰699,1,2000,40,4.939180519,0.0094
信号3,6,2000,40,17.93918052,5,干扰700,1,2000,40,4.439180519,0.0053
信号3,6,2000,40,17.93918052,5,干扰701,1,2000,40,3.939180519,0.0029
信号3,6,2000,40,17.93918052,5,干扰702,1,2000,40,3.439180519,0.002
信号3,6,2000,40,17.93918052,5,干扰703,1,2000,40,2.939180519,0.0013
信号3,6,2000,40,17.93918052,5,干扰704,1,2000,40,2.439180519,0.0007
信号3,6,2000,40,17.93918052,5,干扰705,1,2000,40,1.939180519,0.0002
信号3,6,2000,40,17.93918052,5,干扰706,1,2000,40,1.439180519,0
信号3,6,2000,40,17.93918052,5,干扰707,1,2000,40,0.939180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰708,1,2000,40,0.439180519,0
信号3,6,2000,40,17.93918052,5,干扰709,1,2000,40,-0.060819481,0
信号3,6,2000,40,17.93918052,5,干扰710,1,2000,40,-0.560819481,0
信号3,6,2000,40,17.93918052,5,干扰711,1,2000,40,-1.060819481,0
信号3,6,2000,40,17.93918052,5,干扰712,1,2000,40,-1.560819481,0
信号3,6,2000,40,17.93918052,5,干扰713,1,2000,40,-2.060819481,0
信号3,6,2000,40,17.93918052,5,干扰714,1,2000,40.1,12.93918052,0.3425
信号3,6,2000,40,17.93918052,5,干扰715,1,2000,40.1,12.43918052,0.3131
信号3,6,2000,40,17.93918052,5,干扰716,1,2000,40.1,11.93918052,0.2731
信号3,6,2000,40,17.93918052,5,干扰717,1,2000,40.1,11.43918052,0.2489
信号3,6,2000,40,17.93918052,5,干扰718,1,2000,40.1,10.93918052,0.2125
信号3,6,2000,40,17.93918052,5,干扰719,1,2000,40.1,10.43918052,0.1824
信号3,6,2000,40,17.93918052,5,干扰720,1,2000,40.1,9.939180519,0.16
信号3,6,2000,40,17.93918052,5,干扰721,1,2000,40.1,9.439180519,0.1264
信号3,6,2000,40,17.93918052,5,干扰722,1,2000,40.1,8.939180519,0.1039
信号3,6,2000,40,17.93918052,5,干扰723,1,2000,40.1,8.439180519,0.0792
信号3,6,2000,40,17.93918052,5,干扰724,1,2000,40.1,7.939180519,0.0642
信号3,6,2000,40,17.93918052,5,干扰725,1,2000,40.1,7.439180519,0.0511
信号3,6,2000,40,17.93918052,5,干扰726,1,2000,40.1,6.939180519,0.0375
信号3,6,2000,40,17.93918052,5,干扰727,1,2000,40.1,6.439180519,0.0303
信号3,6,2000,40,17.93918052,5,干扰728,1,2000,40.1,5.939180519,0.0205
信号3,6,2000,40,17.93918052,5,干扰729,1,2000,40.1,5.439180519,0.0141
信号3,6,2000,40,17.93918052,5,干扰730,1,2000,40.1,4.939180519,0.0075
信号3,6,2000,40,17.93918052,5,干扰731,1,2000,40.1,4.439180519,0.0044
信号3,6,2000,40,17.93918052,5,干扰732,1,2000,40.1,3.939180519,0.003
信号3,6,2000,40,17.93918052,5,干扰733,1,2000,40.1,3.439180519,0.0023
信号3,6,2000,40,17.93918052,5,干扰734,1,2000,40.1,2.939180519,0.0002
信号3,6,2000,40,17.93918052,5,干扰735,1,2000,40.1,2.439180519,0.0008
信号3,6,2000,40,17.93918052,5,干扰736,1,2000,40.1,1.939180519,0.0002
信号3,6,2000,40,17.93918052,5,干扰737,1,2000,40.1,1.439180519,0
信号3,6,2000,40,17.93918052,5,干扰738,1,2000,40.1,0.939180519,0
信号3,6,2000,40,17.93918052,5,干扰739,1,2000,40.1,0.439180519,0
信号3,6,2000,40,17.93918052,5,干扰740,1,2000,40.1,-0.060819481,0
信号3,6,2000,40,17.93918052,5,干扰741,1,2000,40.1,-0.560819481,0
信号3,6,2000,40,17.93918052,5,干扰742,1,2000,40.1,-1.060819481,0
信号3,6,2000,40,17.93918052,5,干扰743,1,2000,40.1,-1.560819481,0
信号3,6,2000,40,17.93918052,5,干扰744,1,2000,40.1,-2.060819481,0
信号3,6,2000,40,17.93918052,5,干扰745,1,2000,40.2,12.93918052,0.3451
信号3,6,2000,40,17.93918052,5,干扰746,1,2000,40.2,12.43918052,0.3157
信号3,6,2000,40,17.93918052,5,干扰747,1,2000,40.2,11.93918052,0.2751
信号3,6,2000,40,17.93918052,5,干扰748,1,2000,40.2,11.43918052,0.2443
信号3,6,2000,40,17.93918052,5,干扰749,1,2000,40.2,10.93918052,0.2153
信号3,6,2000,40,17.93918052,5,干扰750,1,2000,40.2,10.43918052,0.1822
信号3,6,2000,40,17.93918052,5,干扰751,1,2000,40.2,9.939180519,0.1515
信号3,6,2000,40,17.93918052,5,干扰752,1,2000,40.2,9.439180519,0.1339
信号3,6,2000,40,17.93918052,5,干扰753,1,2000,40.2,8.939180519,0.1086
信号3,6,2000,40,17.93918052,5,干扰754,1,2000,40.2,8.439180519,0.0855
信号3,6,2000,40,17.93918052,5,干扰755,1,2000,40.2,7.939180519,0.0632
信号3,6,2000,40,17.93918052,5,干扰756,1,2000,40.2,7.439180519,0.048
信号3,6,2000,40,17.93918052,5,干扰757,1,2000,40.2,6.939180519,0.0383
信号3,6,2000,40,17.93918052,5,干扰758,1,2000,40.2,6.439180519,0.0264
信号3,6,2000,40,17.93918052,5,干扰759,1,2000,40.2,5.939180519,0.0173
信号3,6,2000,40,17.93918052,5,干扰760,1,2000,40.2,5.439180519,0.0126
信号3,6,2000,40,17.93918052,5,干扰761,1,2000,40.2,4.939180519,0.0082
信号3,6,2000,40,17.93918052,5,干扰762,1,2000,40.2,4.439180519,0.0041
信号3,6,2000,40,17.93918052,5,干扰763,1,2000,40.2,3.939180519,0.0038
信号3,6,2000,40,17.93918052,5,干扰764,1,2000,40.2,3.439180519,0.0012
信号3,6,2000,40,17.93918052,5,干扰765,1,2000,40.2,2.939180519,0.001
信号3,6,2000,40,17.93918052,5,干扰766,1,2000,40.2,2.439180519,0.0004
信号3,6,2000,40,17.93918052,5,干扰767,1,2000,40.2,1.939180519,0
信号3,6,2000,40,17.93918052,5,干扰768,1,2000,40.2,1.439180519,0
信号3,6,2000,40,17.93918052,5,干扰769,1,2000,40.2,0.939180519,0.0002
信号3,6,2000,40,17.93918052,5,干扰770,1,2000,40.2,0.439180519,0
信号3,6,2000,40,17.93918052,5,干扰771,1,2000,40.2,-0.060819481,0
信号3,6,2000,40,17.93918052,5,干扰772,1,2000,40.2,-0.560819481,0
信号3,6,2000,40,17.93918052,5,干扰773,1,2000,40.2,-1.060819481,0
信号3,6,2000,40,17.93918052,5,干扰774,1,2000,40.2,-1.560819481,0
信号3,6,2000,40,17.93918052,5,干扰775,1,2000,40.2,-2.060819481,0
信号3,6,2000,40,17.93918052,5,干扰776,1,2000,40.3,12.93918052,0.3437
信号3,6,2000,40,17.93918052,5,干扰777,1,2000,40.3,12.43918052,0.3191
信号3,6,2000,40,17.93918052,5,干扰778,1,2000,40.3,11.93918052,0.2754
信号3,6,2000,40,17.93918052,5,干扰779,1,2000,40.3,11.43918052,0.2474
信号3,6,2000,40,17.93918052,5,干扰780,1,2000,40.3,10.93918052,0.215
信号3,6,2000,40,17.93918052,5,干扰781,1,2000,40.3,10.43918052,0.1911
信号3,6,2000,40,17.93918052,5,干扰782,1,2000,40.3,9.939180519,0.1549
信号3,6,2000,40,17.93918052,5,干扰783,1,2000,40.3,9.439180519,0.1317
信号3,6,2000,40,17.93918052,5,干扰784,1,2000,40.3,8.939180519,0.1061
信号3,6,2000,40,17.93918052,5,干扰785,1,2000,40.3,8.439180519,0.0798
信号3,6,2000,40,17.93918052,5,干扰786,1,2000,40.3,7.939180519,0.0675
信号3,6,2000,40,17.93918052,5,干扰787,1,2000,40.3,7.439180519,0.0523
信号3,6,2000,40,17.93918052,5,干扰788,1,2000,40.3,6.939180519,0.0355
信号3,6,2000,40,17.93918052,5,干扰789,1,2000,40.3,6.439180519,0.0267
信号3,6,2000,40,17.93918052,5,干扰790,1,2000,40.3,5.939180519,0.0202
信号3,6,2000,40,17.93918052,5,干扰791,1,2000,40.3,5.439180519,0.013
信号3,6,2000,40,17.93918052,5,干扰792,1,2000,40.3,4.939180519,0.0087
信号3,6,2000,40,17.93918052,5,干扰793,1,2000,40.3,4.439180519,0.0055
信号3,6,2000,40,17.93918052,5,干扰794,1,2000,40.3,3.939180519,0.0036
信号3,6,2000,40,17.93918052,5,干扰795,1,2000,40.3,3.439180519,0.0014
信号3,6,2000,40,17.93918052,5,干扰796,1,2000,40.3,2.939180519,0.0009
信号3,6,2000,40,17.93918052,5,干扰797,1,2000,40.3,2.439180519,0.0006
信号3,6,2000,40,17.93918052,5,干扰798,1,2000,40.3,1.939180519,0.0002
信号3,6,2000,40,17.93918052,5,干扰799,1,2000,40.3,1.439180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰800,1,2000,40.3,0.939180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰801,1,2000,40.3,0.439180519,0
信号3,6,2000,40,17.93918052,5,干扰802,1,2000,40.3,-0.060819481,0
信号3,6,2000,40,17.93918052,5,干扰803,1,2000,40.3,-0.560819481,0
信号3,6,2000,40,17.93918052,5,干扰804,1,2000,40.3,-1.060819481,0
信号3,6,2000,40,17.93918052,5,干扰805,1,2000,40.3,-1.560819481,0
信号3,6,2000,40,17.93918052,5,干扰806,1,2000,40.3,-2.060819481,0
信号3,6,2000,40,17.93918052,5,干扰807,1,2000,40.4,12.93918052,0.3406
信号3,6,2000,40,17.93918052,5,干扰808,1,2000,40.4,12.43918052,0.3096
信号3,6,2000,40,17.93918052,5,干扰809,1,2000,40.4,11.93918052,0.2766
信号3,6,2000,40,17.93918052,5,干扰810,1,2000,40.4,11.43918052,0.239
信号3,6,2000,40,17.93918052,5,干扰811,1,2000,40.4,10.93918052,0.2119
信号3,6,2000,40,17.93918052,5,干扰812,1,2000,40.4,10.43918052,0.1787
信号3,6,2000,40,17.93918052,5,干扰813,1,2000,40.4,9.939180519,0.1607
信号3,6,2000,40,17.93918052,5,干扰814,1,2000,40.4,9.439180519,0.1286
信号3,6,2000,40,17.93918052,5,干扰815,1,2000,40.4,8.939180519,0.1036
信号3,6,2000,40,17.93918052,5,干扰816,1,2000,40.4,8.439180519,0.0824
信号3,6,2000,40,17.93918052,5,干扰817,1,2000,40.4,7.939180519,0.0657
信号3,6,2000,40,17.93918052,5,干扰818,1,2000,40.4,7.439180519,0.0474
信号3,6,2000,40,17.93918052,5,干扰819,1,2000,40.4,6.939180519,0.0365
信号3,6,2000,40,17.93918052,5,干扰820,1,2000,40.4,6.439180519,0.0267
信号3,6,2000,40,17.93918052,5,干扰821,1,2000,40.4,5.939180519,0.0184
信号3,6,2000,40,17.93918052,5,干扰822,1,2000,40.4,5.439180519,0.0125
信号3,6,2000,40,17.93918052,5,干扰823,1,2000,40.4,4.939180519,0.0095
信号3,6,2000,40,17.93918052,5,干扰824,1,2000,40.4,4.439180519,0.006
信号3,6,2000,40,17.93918052,5,干扰825,1,2000,40.4,3.939180519,0.0037
信号3,6,2000,40,17.93918052,5,干扰826,1,2000,40.4,3.439180519,0.0012
信号3,6,2000,40,17.93918052,5,干扰827,1,2000,40.4,2.939180519,0.0007
信号3,6,2000,40,17.93918052,5,干扰828,1,2000,40.4,2.439180519,0.0004
信号3,6,2000,40,17.93918052,5,干扰829,1,2000,40.4,1.939180519,0.0004
信号3,6,2000,40,17.93918052,5,干扰830,1,2000,40.4,1.439180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰831,1,2000,40.4,0.939180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰832,1,2000,40.4,0.439180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰833,1,2000,40.4,-0.060819481,0
信号3,6,2000,40,17.93918052,5,干扰834,1,2000,40.4,-0.560819481,0
信号3,6,2000,40,17.93918052,5,干扰835,1,2000,40.4,-1.060819481,0
信号3,6,2000,40,17.93918052,5,干扰836,1,2000,40.4,-1.560819481,0
信号3,6,2000,40,17.93918052,5,干扰837,1,2000,40.4,-2.060819481,0
信号3,6,2000,40,17.93918052,5,干扰838,1,2000,40.5,12.93918052,0.33
信号3,6,2000,40,17.93918052,5,干扰839,1,2000,40.5,12.43918052,0.295
信号3,6,2000,40,17.93918052,5,干扰840,1,2000,40.5,11.93918052,0.2639
信号3,6,2000,40,17.93918052,5,干扰841,1,2000,40.5,11.43918052,0.23
信号3,6,2000,40,17.93918052,5,干扰842,1,2000,40.5,10.93918052,0.1971
信号3,6,2000,40,17.93918052,5,干扰843,1,2000,40.5,10.43918052,0.1721
信号3,6,2000,40,17.93918052,5,干扰844,1,2000,40.5,9.939180519,0.1424
信号3,6,2000,40,17.93918052,5,干扰845,1,2000,40.5,9.439180519,0.1159
信号3,6,2000,40,17.93918052,5,干扰846,1,2000,40.5,8.939180519,0.0975
信号3,6,2000,40,17.93918052,5,干扰847,1,2000,40.5,8.439180519,0.0731
信号3,6,2000,40,17.93918052,5,干扰848,1,2000,40.5,7.939180519,0.0552
信号3,6,2000,40,17.93918052,5,干扰849,1,2000,40.5,7.439180519,0.0466
信号3,6,2000,40,17.93918052,5,干扰850,1,2000,40.5,6.939180519,0.0283
信号3,6,2000,40,17.93918052,5,干扰851,1,2000,40.5,6.439180519,0.023
信号3,6,2000,40,17.93918052,5,干扰852,1,2000,40.5,5.939180519,0.0158
信号3,6,2000,40,17.93918052,5,干扰853,1,2000,40.5,5.439180519,0.0137
信号3,6,2000,40,17.93918052,5,干扰854,1,2000,40.5,4.939180519,0.0072
信号3,6,2000,40,17.93918052,5,干扰855,1,2000,40.5,4.439180519,0.0058
信号3,6,2000,40,17.93918052,5,干扰856,1,2000,40.5,3.939180519,0.0028
信号3,6,2000,40,17.93918052,5,干扰857,1,2000,40.5,3.439180519,0.0015
信号3,6,2000,40,17.93918052,5,干扰858,1,2000,40.5,2.939180519,0.0007
信号3,6,2000,40,17.93918052,5,干扰859,1,2000,40.5,2.439180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰860,1,2000,40.5,1.939180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰861,1,2000,40.5,1.439180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰862,1,2000,40.5,0.939180519,0
信号3,6,2000,40,17.93918052,5,干扰863,1,2000,40.5,0.439180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰864,1,2000,40.5,-0.060819481,0
信号3,6,2000,40,17.93918052,5,干扰865,1,2000,40.5,-0.560819481,0
信号3,6,2000,40,17.93918052,5,干扰866,1,2000,40.5,-1.060819481,0
信号3,6,2000,40,17.93918052,5,干扰867,1,2000,40.5,-1.560819481,0
信号3,6,2000,40,17.93918052,5,干扰868,1,2000,40.5,-2.060819481,0
信号3,6,2000,40,17.93918052,5,干扰869,1,2000,40.6,12.93918052,0.3002
信号3,6,2000,40,17.93918052,5,干扰870,1,2000,40.6,12.43918052,0.2739
信号3,6,2000,40,17.93918052,5,干扰871,1,2000,40.6,11.93918052,0.2425
信号3,6,2000,40,17.93918052,5,干扰872,1,2000,40.6,11.43918052,0.2167
信号3,6,2000,40,17.93918052,5,干扰873,1,2000,40.6,10.93918052,0.1836
信号3,6,2000,40,17.93918052,5,干扰874,1,2000,40.6,10.43918052,0.1532
信号3,6,2000,40,17.93918052,5,干扰875,1,2000,40.6,9.939180519,0.1223
信号3,6,2000,40,17.93918052,5,干扰876,1,2000,40.6,9.439180519,0.1059
信号3,6,2000,40,17.93918052,5,干扰877,1,2000,40.6,8.939180519,0.0829
信号3,6,2000,40,17.93918052,5,干扰878,1,2000,40.6,8.439180519,0.0601
信号3,6,2000,40,17.93918052,5,干扰879,1,2000,40.6,7.939180519,0.052
信号3,6,2000,40,17.93918052,5,干扰880,1,2000,40.6,7.439180519,0.0381
信号3,6,2000,40,17.93918052,5,干扰881,1,2000,40.6,6.939180519,0.0275
信号3,6,2000,40,17.93918052,5,干扰882,1,2000,40.6,6.439180519,0.0175
信号3,6,2000,40,17.93918052,5,干扰883,1,2000,40.6,5.939180519,0.0133
信号3,6,2000,40,17.93918052,5,干扰884,1,2000,40.6,5.439180519,0.0094
信号3,6,2000,40,17.93918052,5,干扰885,1,2000,40.6,4.939180519,0.0052
信号3,6,2000,40,17.93918052,5,干扰886,1,2000,40.6,4.439180519,0.0029
信号3,6,2000,40,17.93918052,5,干扰887,1,2000,40.6,3.939180519,0.0018
信号3,6,2000,40,17.93918052,5,干扰888,1,2000,40.6,3.439180519,0.001
信号3,6,2000,40,17.93918052,5,干扰889,1,2000,40.6,2.939180519,0.0007
信号3,6,2000,40,17.93918052,5,干扰890,1,2000,40.6,2.439180519,0.0006
信号3,6,2000,40,17.93918052,5,干扰891,1,2000,40.6,1.939180519,0
信号3,6,2000,40,17.93918052,5,干扰892,1,2000,40.6,1.439180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰893,1,2000,40.6,0.939180519,0
信号3,6,2000,40,17.93918052,5,干扰894,1,2000,40.6,0.439180519,0
信号3,6,2000,40,17.93918052,5,干扰895,1,2000,40.6,-0.060819481,0
信号3,6,2000,40,17.93918052,5,干扰896,1,2000,40.6,-0.560819481,0
信号3,6,2000,40,17.93918052,5,干扰897,1,2000,40.6,-1.060819481,0
信号3,6,2000,40,17.93918052,5,干扰898,1,2000,40.6,-1.560819481,0
信号3,6,2000,40,17.93918052,5,干扰899,1,2000,40.6,-2.060819481,0
信号3,6,2000,40,17.93918052,5,干扰900,1,2000,40.7,12.93918052,0.2745
信号3,6,2000,40,17.93918052,5,干扰901,1,2000,40.7,12.43918052,0.2539
信号3,6,2000,40,17.93918052,5,干扰902,1,2000,40.7,11.93918052,0.2144
信号3,6,2000,40,17.93918052,5,干扰903,1,2000,40.7,11.43918052,0.1784
信号3,6,2000,40,17.93918052,5,干扰904,1,2000,40.7,10.93918052,0.1609
信号3,6,2000,40,17.93918052,5,干扰905,1,2000,40.7,10.43918052,0.1263
信号3,6,2000,40,17.93918052,5,干扰906,1,2000,40.7,9.939180519,0.1029
信号3,6,2000,40,17.93918052,5,干扰907,1,2000,40.7,9.439180519,0.085
信号3,6,2000,40,17.93918052,5,干扰908,1,2000,40.7,8.939180519,0.0667
信号3,6,2000,40,17.93918052,5,干扰909,1,2000,40.7,8.439180519,0.0513
信号3,6,2000,40,17.93918052,5,干扰910,1,2000,40.7,7.939180519,0.0383
信号3,6,2000,40,17.93918052,5,干扰911,1,2000,40.7,7.439180519,0.0295
信号3,6,2000,40,17.93918052,5,干扰912,1,2000,40.7,6.939180519,0.02
信号3,6,2000,40,17.93918052,5,干扰913,1,2000,40.7,6.439180519,0.014
信号3,6,2000,40,17.93918052,5,干扰914,1,2000,40.7,5.939180519,0.0091
信号3,6,2000,40,17.93918052,5,干扰915,1,2000,40.7,5.439180519,0.0043
信号3,6,2000,40,17.93918052,5,干扰916,1,2000,40.7,4.939180519,0.0035
信号3,6,2000,40,17.93918052,5,干扰917,1,2000,40.7,4.439180519,0.0013
信号3,6,2000,40,17.93918052,5,干扰918,1,2000,40.7,3.939180519,0.0009
信号3,6,2000,40,17.93918052,5,干扰919,1,2000,40.7,3.439180519,0.0003
信号3,6,2000,40,17.93918052,5,干扰920,1,2000,40.7,2.939180519,0.0003
信号3,6,2000,40,17.93918052,5,干扰921,1,2000,40.7,2.439180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰922,1,2000,40.7,1.939180519,0.0001
信号3,6,2000,40,17.93918052,5,干扰923,1,2000,40.7,1.439180519,0
信号3,6,2000,40,17.93918052,5,干扰924,1,2000,40.7,0.939180519,0
信号3,6,2000,40,17.93918052,5,干扰925,1,2000,40.7,0.439180519,0
信号3,6,2000,40,17.93918052,5,干扰926,1,2000,40.7,-0.060819481,0
信号3,6,2000,40,17.93918052,5,干扰927,1,2000,40.7,-0.560819481,0
信号3,6,2000,40,17.93918052,5,干扰928,1,2000,40.7,-1.060819481,0
信号3,6,2000,40,17.93918052,5,干扰929,1,2000,40.7,-1.560819481,0
信号3,6,2000,40,17.93918052,5,干扰930,1,2000,40.7,-2.060819481,0
信号4,6,2000,40,17.98900753,5,干扰1397,3,40000,39.42,12.98900753,0.1734
信号4,6,2000,40,17.98900753,5,干扰1398,3,40000,39.42,12.48900753,0.1647
信号4,6,2000,40,17.98900753,5,干扰1399,3,40000,39.42,11.98900753,0.157
信号4,6,2000,40,17.98900753,5,干扰1400,3,40000,39.42,11.48900753,0.1447
信号4,6,2000,40,17.98900753,5,干扰1401,3,40000,39.42,10.98900753,0.1338
信号4,6,2000,40,17.98900753,5,干扰1402,3,40000,39.42,10.48900753,0.1206
信号4,6,2000,40,17.98900753,5,干扰1403,3,40000,39.42,9.989007528,0.1102
信号4,6,2000,40,17.98900753,5,干扰1404,3,40000,39.42,9.489007528,0.091
信号4,6,2000,40,17.98900753,5,干扰1405,3,40000,39.42,8.989007528,0.0781
信号4,6,2000,40,17.98900753,5,干扰1406,3,40000,39.42,8.489007528,0.0571
信号4,6,2000,40,17.98900753,5,干扰1407,3,40000,39.42,7.989007528,0.0404
信号4,6,2000,40,17.98900753,5,干扰1408,3,40000,39.42,7.489007528,0.0262
信号4,6,2000,40,17.98900753,5,干扰1409,3,40000,39.42,6.989007528,0.0138
信号4,6,2000,40,17.98900753,5,干扰1410,3,40000,39.42,6.489007528,0.008
信号4,6,2000,40,17.98900753,5,干扰1411,3,40000,39.42,5.989007528,0.0044
信号4,6,2000,40,17.98900753,5,干扰1412,3,40000,39.42,5.489007528,0.0011
信号4,6,2000,40,17.98900753,5,干扰1413,3,40000,39.42,4.989007528,0.0006
信号4,6,2000,40,17.98900753,5,干扰1414,3,40000,39.42,4.489007528,0.0001
信号4,6,2000,40,17.98900753,5,干扰1415,3,40000,39.42,3.989007528,0
信号4,6,2000,40,17.98900753,5,干扰1416,3,40000,39.42,3.489007528,0
信号4,6,2000,40,17.98900753,5,干扰1417,3,40000,39.42,2.989007528,0
信号4,6,2000,40,17.98900753,5,干扰1418,3,40000,39.42,2.489007528,0
信号4,6,2000,40,17.98900753,5,干扰1419,3,40000,39.42,1.989007528,0
信号4,6,2000,40,17.98900753,5,干扰1420,3,40000,39.42,1.489007528,0
信号4,6,2000,40,17.98900753,5,干扰1421,3,40000,39.42,0.989007528,0
信号4,6,2000,40,17.98900753,5,干扰1422,3,40000,39.42,0.489007528,0
信号4,6,2000,40,17.98900753,5,干扰1423,3,40000,39.42,-0.010992472,0
信号4,6,2000,40,17.98900753,5,干扰1424,3,40000,39.42,-0.510992472,0
信号4,6,2000,40,17.98900753,5,干扰1425,3,40000,39.42,-1.010992472,0
信号4,6,2000,40,17.98900753,5,干扰1426,3,40000,39.42,-1.510992472,0
信号4,6,2000,40,17.98900753,5,干扰1427,3,40000,39.42,-2.010992472,0
信号4,6,2000,40,17.98900753,5,干扰1428,3,120000,39.46,12.98900753,0.2092
信号4,6,2000,40,17.98900753,5,干扰1429,3,120000,39.46,12.48900753,0.2006
信号4,6,2000,40,17.98900753,5,干扰1430,3,120000,39.46,11.98900753,0.1927
信号4,6,2000,40,17.98900753,5,干扰1431,3,120000,39.46,11.48900753,0.1844
信号4,6,2000,40,17.98900753,5,干扰1432,3,120000,39.46,10.98900753,0.18
信号4,6,2000,40,17.98900753,5,干扰1433,3,120000,39.46,10.48900753,0.1659
信号4,6,2000,40,17.98900753,5,干扰1434,3,120000,39.46,9.989007528,0.156
信号4,6,2000,40,17.98900753,5,干扰1435,3,120000,39.46,9.489007528,0.1459
信号4,6,2000,40,17.98900753,5,干扰1436,3,120000,39.46,8.989007528,0.1295
信号4,6,2000,40,17.98900753,5,干扰1437,3,120000,39.46,8.489007528,0.1164
信号4,6,2000,40,17.98900753,5,干扰1438,3,120000,39.46,7.989007528,0.0987
信号4,6,2000,40,17.98900753,5,干扰1439,3,120000,39.46,7.489007528,0.0811
信号4,6,2000,40,17.98900753,5,干扰1440,3,120000,39.46,6.989007528,0.0654
信号4,6,2000,40,17.98900753,5,干扰1441,3,120000,39.46,6.489007528,0.0484
信号4,6,2000,40,17.98900753,5,干扰1442,3,120000,39.46,5.989007528,0.0298
信号4,6,2000,40,17.98900753,5,干扰1443,3,120000,39.46,5.489007528,0.0191
信号4,6,2000,40,17.98900753,5,干扰1444,3,120000,39.46,4.989007528,0.0113
信号4,6,2000,40,17.98900753,5,干扰1445,3,120000,39.46,4.489007528,0.0054
信号4,6,2000,40,17.98900753,5,干扰1446,3,120000,39.46,3.989007528,0.0026
信号4,6,2000,40,17.98900753,5,干扰1447,3,120000,39.46,3.489007528,0.0012
信号4,6,2000,40,17.98900753,5,干扰1448,3,120000,39.46,2.989007528,0.0004
信号4,6,2000,40,17.98900753,5,干扰1449,3,120000,39.46,2.489007528,0.0001
信号4,6,2000,40,17.98900753,5,干扰1450,3,120000,39.46,1.989007528,0.0001
信号4,6,2000,40,17.98900753,5,干扰1451,3,120000,39.46,1.489007528,0
信号4,6,2000,40,17.98900753,5,干扰1452,3,120000,39.46,0.989007528,0
信号4,6,2000,40,17.98900753,5,干扰1453,3,120000,39.46,0.489007528,0
信号4,6,2000,40,17.98900753,5,干扰1454,3,120000,39.46,-0.010992472,0
信号4,6,2000,40,17.98900753,5,干扰1455,3,120000,39.46,-0.510992472,0
信号4,6,2000,40,17.98900753,5,干扰1456,3,120000,39.46,-1.010992472,0
